"","SNR","p","sparsity","Method","Simulation","FDR","FNR","F1","runtime","MSBE","MSPE","MSPEout"
"6738",5,250,0.03,"EL",30,0.833333333333333,0,0.285714285714286,0.245450019836426,0.00211559976133021,1.07316009791779,2.40844644197833
"6739",5,250,0.03,"EL",31,0.80952380952381,0,0.32,0.197524070739746,0.00152335900210694,1.07252730128668,2.38262599288217
"6740",5,250,0.03,"EL",32,0.764705882352941,0,0.380952380952381,0.23655104637146,0.00234013879886416,1.27134765621382,2.81945776652834
"6741",5,250,0.03,"EL",33,0.849056603773585,0,0.262295081967213,0.270466089248657,0.00291954256358913,1.38753794462334,1.43359307790677
"6742",5,250,0.03,"EL",34,0.68,0,0.484848484848485,0.265841007232666,0.00225756608061024,1.54242197464818,1.57136998263296
"6743",5,250,0.03,"EL",35,0.666666666666667,0,0.5,0.199578046798706,0.00148856161619715,1.71758227585313,2.47459398608046
"6744",5,250,0.03,"EL",36,0.887323943661972,0,0.20253164556962,0.166040897369385,0.0023793321810534,0.79870524803983,2.39058077917041
"6745",5,250,0.03,"EL",37,0.862068965517241,0,0.242424242424242,0.214084148406982,0.00269585234373636,1.030870980837,2.94533638446306
"6746",5,250,0.03,"EL",38,0.88235294117647,0,0.210526315789474,0.287913084030151,0.00393742748174294,0.826002884434186,2.59351567876239
"6747",5,250,0.03,"EL",39,0.789473684210526,0,0.347826086956522,0.212779998779297,0.00185410861503615,1.31151574668487,1.80874167526727
"6748",5,250,0.03,"EL",4,0.878787878787879,0,0.216216216216216,0.232970952987671,0.00298607042328383,0.82372190909305,3.34034735680666
"6749",5,250,0.03,"EL",40,0.733333333333333,0,0.421052631578947,0.203591108322144,0.00128818949979609,1.13925415576587,1.8353951864836
"6750",5,250,0.03,"EL",41,0.896103896103896,0,0.188235294117647,0.220227003097534,0.00291211815634528,0.825794609830475,2.35847438058244
"6751",5,250,0.03,"EL",42,0.80952380952381,0,0.32,0.246732950210571,0.00253064899574167,1.44403193161454,2.59394816083381
"6752",5,250,0.03,"EL",43,0.75,0,0.4,0.197566032409668,0.00251808097948843,1.53769117008561,2.44349167257613
"6753",5,250,0.03,"EL",44,0.692307692307692,0,0.470588235294118,0.222470998764038,0.0027896549290205,1.82594397190724,3.05181299190418
"6754",5,250,0.03,"EL",45,0.777777777777778,0,0.363636363636364,0.155304908752441,0.0020470442502843,1.49896518728011,2.52313928304033
"6755",5,250,0.03,"EL",46,0.757575757575758,0,0.390243902439024,0.196980953216553,0.00178496576764999,1.3573003729933,1.91768128624483
"6756",5,250,0.03,"EL",47,0.692307692307692,0,0.470588235294118,0.205493211746216,0.00155208988219087,1.66280412840763,2.5536699976516
"6757",5,250,0.03,"EL",48,0.854545454545454,0,0.253968253968254,0.231106042861938,0.00157806755719291,1.05079321296468,1.59179464945636
"6758",5,250,0.03,"EL",49,0.818181818181818,0,0.307692307692308,0.269588947296143,0.00160371639886289,1.38339755657302,1.97601424472954
"6759",5,250,0.03,"EL",5,0.813953488372093,0,0.313725490196078,0.193222045898438,0.00165804636211989,1.35825351922617,1.97975049558398
"6760",5,250,0.03,"EL",50,0.75,0,0.4,0.250786066055298,0.00256546639145302,1.3661704141987,1.72495644951523
"6761",5,250,0.03,"EL",51,0.771428571428571,0,0.372093023255814,0.180382013320923,0.00252370277144552,1.59675761314227,1.33565049939912
"6762",5,250,0.03,"EL",52,0.864406779661017,0,0.238805970149254,0.208799123764038,0.00270825515989696,1.13867405210068,2.27595219885377
"6763",5,250,0.03,"EL",53,0.822222222222222,0,0.30188679245283,0.225190162658691,0.00191699120958401,1.23912827700902,1.87988656449443
"6764",5,250,0.03,"EL",54,0.870967741935484,0,0.228571428571429,0.326548099517822,0.00183684108376187,1.04715043579416,2.14999903695276
"6765",5,250,0.03,"EL",56,0.714285714285714,0,0.444444444444444,0.203588008880615,0.0017293131966485,1.85396955995543,1.60308773945588
"6766",5,250,0.03,"EL",57,0.901234567901235,0,0.179775280898876,0.214853048324585,0.00290079458915394,0.728303258379605,2.39903021749429
"6767",5,250,0.03,"EL",58,0.864406779661017,0,0.238805970149254,0.217543125152588,0.00261228193339221,0.95852928207964,2.60255393998937
"6768",5,250,0.03,"EL",59,0.833333333333333,0,0.285714285714286,0.190834999084473,0.00185365610055864,1.15511451756356,1.82761095727763
"6769",5,250,0.03,"EL",6,0.804878048780488,0,0.326530612244898,0.194133043289185,0.00214551809876943,1.55155354082842,1.90560421783649
"6770",5,250,0.03,"EL",60,0.822222222222222,0,0.30188679245283,0.213165998458862,0.00238689528765089,1.09734097336381,2.69127880793257
"6771",5,250,0.03,"EL",61,0.875,0,0.222222222222222,0.196344137191772,0.00348113621893712,0.803054998652328,2.2261911967589
"6772",5,250,0.03,"EL",62,0.764705882352941,0,0.380952380952381,0.266165971755981,0.00341684241431483,1.46900449210448,2.44232253158228
"6773",5,250,0.03,"EL",63,0.741935483870968,0,0.41025641025641,0.209604024887085,0.00177686903188167,1.15771174717094,2.1165884846082
"6774",5,250,0.03,"EL",64,0.692307692307692,0,0.470588235294118,0.214586973190308,0.00172425736650973,1.64793972372583,2.22590077543531
"6775",5,250,0.03,"EL",65,0.859649122807018,0,0.246153846153846,0.230604887008667,0.00184148047918961,0.978778057959056,2.63590624947551
"6776",5,250,0.03,"EL",66,0.75,0,0.4,0.204908847808838,0.00217133957106581,1.4376602578377,1.95047533727993
"6777",5,250,0.03,"EL",67,0.692307692307692,0,0.470588235294118,0.207648038864136,0.00237336352416437,1.36255382754971,1.65916005846622
"6778",5,250,0.03,"EL",68,0.757575757575758,0,0.390243902439024,0.190729141235352,0.00145521989698147,1.43286970547299,1.80345937991092
"6779",5,250,0.03,"EL",69,0.783783783783784,0,0.355555555555556,0.434376955032349,0.00206691833852394,1.24991620426104,2.36611152517593
"6780",5,250,0.03,"EL",7,0.733333333333333,0,0.421052631578947,0.215510129928589,0.00267662466890595,1.6787471246362,2.44152690656534
"6781",5,250,0.03,"EL",70,0.851851851851852,0,0.258064516129032,0.253654003143311,0.00243403220513718,1.1928916421996,2.15793192817671
"6782",5,250,0.03,"EL",71,0.764705882352941,0,0.380952380952381,0.190213918685913,0.0019471447127857,1.64422495542332,1.8278885776862
"6783",5,250,0.03,"EL",73,0.777777777777778,0,0.363636363636364,0.30437707901001,0.00159120445726087,1.53791518142956,1.34538634398408
"6784",5,250,0.03,"EL",74,0.833333333333333,0,0.285714285714286,0.222275018692017,0.00141335417262003,1.26817493003088,2.10576922981493
"6785",5,250,0.03,"EL",75,0.829787234042553,0,0.290909090909091,0.194755792617798,0.00203100627658368,1.04439564490855,2.01809212753752
"6786",5,250,0.03,"EL",76,0.843137254901961,0,0.271186440677966,0.25472617149353,0.00322288636959612,1.11977975749305,2.03428162010654
"6787",5,250,0.03,"EL",77,0.859649122807018,0,0.246153846153846,0.22790002822876,0.00296529471720814,1.10734108255603,1.57897824921277
"6788",5,250,0.03,"EL",78,0.894736842105263,0,0.19047619047619,0.213764905929565,0.00337050935910001,1.12385647676855,3.20272454413605
"6789",5,250,0.03,"EL",79,0.619047619047619,0,0.551724137931034,0.22716212272644,0.00235363940455689,1.86838476942947,1.57809745455926
"6790",5,250,0.03,"EL",8,0.789473684210526,0,0.347826086956522,0.195876121520996,0.00094850927288784,1.1786638359378,1.65772182539584
"6791",5,250,0.03,"EL",80,0.8,0,0.333333333333333,0.261071920394897,0.00172787398124183,1.49725553405026,2.23513193976874
