"","SNR","p","sparsity","Method","Simulation","FDR","FNR","F1","runtime","MSBE","MSPE","MSPEout"
"622",1,1000,0.03,"RHS",40,0,0.933333333333333,0.125,3446.36090993881,0.029299288141877,71.636944752105,46.5735886816506
"623",1,1000,0.03,"RHS",5,0.333333333333333,0.933333333333333,0.121212121212121,6796.74601006508,0.0289924945834671,48.8218753935372,44.5614500792243
"624",1,1000,0.03,"RHS",6,0.2,0.866666666666667,0.228571428571429,6645.69040584564,0.0295845516668145,63.5014213804435,60.3730108452131
"625",1,1000,0.03,"RHS",7,0.333333333333333,0.933333333333333,0.121212121212121,6038.44970202446,0.0294026010046244,62.2134459465433,55.9256073463348
"626",1,1000,0.03,"RHS",9,0.333333333333333,0.866666666666667,0.222222222222222,5952.73191905022,0.0282083192211758,44.8705710097103,67.3468609328945
"627",1,1000,0.03,"SL",1,0.864661654135338,0.4,0.220858895705521,2.37994289398193,0.0374765980376538,3.09988464687061,46.4777951043068
"628",1,1000,0.03,"SL",10,0.886178861788618,0.533333333333333,0.183006535947712,2.02272009849548,0.0497405253834387,2.7656397389012,85.6510968011376
"629",1,1000,0.03,"SL",100,0.874074074074074,0.433333333333333,0.206060606060606,1.94132018089294,0.040784898756888,3.7597820544016,74.818432151942
"630",1,1000,0.03,"SL",11,0.899159663865546,0.6,0.161073825503356,2.7206711769104,0.065987799990598,4.01999590400305,102.344349498362
"631",1,1000,0.03,"SL",12,0.863636363636364,0.4,0.222222222222222,3.44852805137634,0.0388961170045639,2.95980847510129,70.3594180704623
"632",1,1000,0.03,"SL",13,0.888111888111888,0.466666666666667,0.184971098265896,4.30213594436646,0.0409155550632373,3.13371095072287,56.2259038529955
"633",1,1000,0.03,"SL",14,0.884955752212389,0.566666666666667,0.181818181818182,3.90023398399353,0.0541844610752447,5.41990009521358,103.842867285115
"634",1,1000,0.03,"SL",15,0.88235294117647,0.533333333333333,0.187919463087248,5.28769707679749,0.0449384728423072,3.95197443900955,83.0346585884893
"635",1,1000,0.03,"SL",16,0.875,0.433333333333333,0.204819277108434,4.39894199371338,0.0396257060227995,3.2896405028218,79.6647810498776
"636",1,1000,0.03,"SL",17,0.858208955223881,0.366666666666667,0.231707317073171,2.8036060333252,0.0410350957962802,3.89542942453584,70.708763377877
"637",1,1000,0.03,"SL",18,0.852941176470588,0.333333333333333,0.240963855421687,2.62722706794739,0.0422059315262416,4.15640668998267,65.395889485777
"638",1,1000,0.03,"SL",19,0.868421052631579,0.5,0.208333333333333,5.10202789306641,0.0579175259164285,4.09614260864629,100.922007702527
"639",1,1000,0.03,"SL",2,0.872881355932203,0.5,0.202702702702703,4.08516788482666,0.0614233689550819,3.54596522458225,76.6106279445056
"640",1,1000,0.03,"SL",20,0.858108108108108,0.3,0.235955056179775,4.32029891014099,0.0405471105328578,2.40816752635811,58.2068372369986
"641",1,1000,0.03,"SL",21,0.865248226950355,0.366666666666667,0.222222222222222,5.1409809589386,0.0388087934215713,2.54400171857866,72.7305656489638
